N,seed_qsk,seed_nqs,schmidt_index,exact_lambda,rbm_lambda,hrbm_lambda
14,6666,202,69,9.526664502392518e-09,9.824593363600729e-09,6.664997705617922e-09
14,6666,202,70,7.10391112286454e-09,8.835265620289986e-09,5.5077971030117334e-09
14,6666,202,71,6.751302533430909e-09,8.443296001815306e-09,5.177261098740002e-09
14,6666,202,72,6.748053970557609e-09,7.493332805926473e-09,3.6743644103220604e-09
14,6666,202,73,5.2854237982253064e-09,7.38832852257778e-09,3.4185546181810665e-09
14,6666,202,74,4.498777374190921e-09,5.8191162485626485e-09,2.6923406649792367e-09
14,6666,202,75,3.5193088493675666e-09,4.687349477857402e-09,2.2431579389087927e-09
14,6666,202,76,2.8131796253377758e-09,3.996508266025258e-09,1.8811003134381683e-09
14,6666,202,77,2.68846622281311e-09,3.79050399249478e-09,1.8166878967863605e-09
14,6666,202,78,2.4690348055081626e-09,3.221180809078485e-09,1.7511529567594937e-09
14,6666,202,79,2.0300769037073945e-09,2.60024346089748e-09,1.2662638809981231e-09
14,6666,202,80,1.771677492619143e-09,2.5096980859019075e-09,1.1607195600656254e-09
14,6666,202,81,1.703711547106255e-09,1.8805404986757206e-09,1.116512654189545e-09
14,6666,202,82,1.3661707962245846e-09,1.443353317998124e-09,9.937552929354398e-10
14,6666,202,83,1.1994472761572867e-09,1.4193561769575808e-09,8.11144511458261e-10
14,6666,202,84,1.0890669837609132e-09,1.376077370256142e-09,7.403311327049548e-10
14,6666,202,85,8.675609581542181e-10,1.1267051238671909e-09,5.5767802500675e-10
14,6666,202,86,5.734429808110887e-10,7.584785260122141e-10,5.465743751820481e-10
14,6666,202,87,4.983757434792545e-10,7.352694761468307e-10,4.113857903217477e-10
14,6666,202,88,4.4823714492103206e-10,6.505103655560906e-10,3.7475517338726475e-10
14,6666,202,89,4.139488121146215e-10,6.228877209561326e-10,3.0328901289441005e-10
14,6666,202,90,3.371367679559796e-10,5.694308378436428e-10,2.352959905404292e-10
14,6666,202,91,3.0788588931467694e-10,4.847735679235122e-10,2.1190102157632403e-10
14,6666,202,92,2.729457885591799e-10,3.8379198558020167e-10,1.7270384645891982e-10
14,6666,202,93,2.4178672259876565e-10,2.494167244157715e-10,1.2863632550796874e-10
14,6666,202,94,1.52997992249176e-10,2.380925080968136e-10,1.239968460375037e-10
14,6666,202,95,1.3416020704847005e-10,2.2080309388668173e-10,1.1636034234489598e-10
14,6666,202,96,1.3223348636677835e-10,1.9113812835430279e-10,9.116676311474267e-11
14,6666,202,97,8.228420840564533e-11,1.361454114971002e-10,8.794226062372322e-11
14,6666,202,98,8.168027819254692e-11,1.2017868510675428e-10,6.026055912560029e-11
14,6666,202,99,6.741749940097266e-11,1.178242219499991e-10,4.9773192089596075e-11
14,6666,202,100,6.30383408606966e-11,1.0869160797727185e-10,3.225301739614272e-11
14,6666,202,101,4.676598972839088e-11,8.736756814050628e-11,2.77770115707255e-11
14,6666,202,102,4.532894684774539e-11,7.640786713944443e-11,1.8981482568236163e-11
14,6666,202,103,3.688966049712985e-11,6.588622935083731e-11,1.5068162624415885e-11
14,6666,202,104,2.969307622765452e-11,4.122298172042636e-11,1.3604359420412966e-11
14,6666,202,105,2.528348229749404e-11,2.3811437989592933e-11,1.3223618404623633e-11
14,6666,202,106,1.4004321155204803e-11,1.9409943218888737e-11,1.0023017161436546e-11
14,6666,202,107,1.1582087920801948e-11,1.900724667177281e-11,6.107417811908367e-12
14,6666,202,108,7.949361137815179e-12,1.5866011305465432e-11,5.612173260815085e-12
14,6666,202,109,6.531879577111157e-12,1.2320949600609016e-11,4.115529072313414e-12
14,6666,202,110,4.6321654521573345e-12,8.656525755448705e-12,2.5782648160143567e-12
14,6666,202,111,3.503842654911294e-12,5.649586989739959e-12,2.167349729239252e-12
14,6666,202,112,3.4871694887295443e-12,4.136069601550557e-12,2.009098565449463e-12
14,6666,202,113,2.4650531613682223e-12,3.743947232849383e-12,1.306716494695771e-12
14,6666,202,114,2.3927964806127166e-12,3.033886725321144e-12,1.151466082699859e-12
14,6666,202,115,9.5798682483215e-13,1.933762005564171e-12,6.589798392350165e-13
14,6666,202,116,6.568851865110825e-13,1.4320952312450565e-12,4.226233835217586e-13
14,6666,202,117,5.926126802366299e-13,1.2877452969226776e-12,3.738850621556663e-13
14,6666,202,118,4.751023219170887e-13,7.447357581647167e-13,2.2948920239634537e-13
14,6666,202,119,2.790855485679165e-13,4.2122616857427857e-13,1.7738277821995789e-13
14,6666,202,120,1.4432524054379517e-13,3.576758511661199e-13,1.1273020727900297e-13
14,6666,202,121,1.3143342674241015e-13,1.406702854769771e-13,6.776910265132233e-14
14,6666,202,122,8.96167219560552e-14,1.2701234532468953e-13,4.154604682616755e-14
14,6666,202,123,6.835280134153306e-14,8.58671827062064e-14,2.2585414140743634e-14
14,6666,202,124,4.059774017481757e-14,2.1479250601815134e-14,1.2070556464027509e-14
14,6666,202,125,1.522764643275368e-14,1.853396410764735e-14,7.469745926370983e-15
14,6666,202,126,3.6852336275048135e-15,1.3574931825875631e-14,4.359098699660301e-15
14,6666,202,127,9.999999999999987e-16,7.458729471973617e-15,9.999999999999989e-16
14,6666,202,128,9.999999999999987e-16,4.460744432138563e-15,9.999999999999989e-16
14,6666,303,1,0.855740768523122,0.8578285207619132,0.8563768252765718
14,6666,303,2,0.0837856863463548,0.08376372137866844,0.08401925743006908
14,6666,303,3,0.02553612684662728,0.025546281006245845,0.025354827118470924
14,6666,303,4,0.01764601532669152,0.016390108070447135,0.017886988469100643
14,6666,303,5,0.005392225057228626,0.0051416150619371555,0.005358860825546986
14,6666,303,6,0.003766884600188181,0.003970676277510726,0.003708933412678688
14,6666,303,7,0.002354800347831296,0.002120697687544581,0.002095682341031677
14,6666,303,8,0.0014877955044028445,0.001310676058608619,0.0012543272784805997
14,6666,303,9,0.0011243856653206628,0.0010273491628211351,0.0011326358183477204
14,6666,303,10,0.0007758121599938067,0.0006342340470973465,0.0007349563519289459
14,6666,303,11,0.0005773691114636645,0.0005742367947169752,0.0005708252762707169
14,6666,303,12,0.0004309392920712557,0.0004040749660852521,0.0003503594522258342
14,6666,303,13,0.00038767567090832697,0.0003100907963350338,0.0003085870775530215
14,6666,303,14,0.00025476587209171303,0.00027928793873895676,0.0002441046858811381
14,6666,303,15,0.000193436842297444,0.00017767749809448688,0.00015965959053513176
14,6666,303,16,0.00011884479275530104,0.00012908621070177888,9.088760359067782e-05
14,6666,303,17,8.418435559069592e-05,8.90325282408208e-05,7.533901957440275e-05
14,6666,303,18,7.296669169008271e-05,6.743108944553941e-05,5.687439820599703e-05
14,6666,303,19,3.80634243849604e-05,4.433308349597642e-05,3.805771484957902e-05
14,6666,303,20,3.479150773599698e-05,2.8144189033663414e-05,2.9721826687299693e-05
14,6666,303,21,3.382272931518938e-05,2.4814173568634905e-05,2.6785173883967204e-05
14,6666,303,22,2.641898251975701e-05,2.2555518280699702e-05,2.499658788282845e-05
14,6666,303,23,2.6141975177210097e-05,2.002357228722499e-05,1.5755569576273096e-05
14,6666,303,24,1.9651225132109697e-05,1.620290099306449e-05,1.554646110976672e-05
14,6666,303,25,1.5263302498995236e-05,1.3896445156981142e-05,1.3175176396911765e-05
14,6666,303,26,1.2568849615991534e-05,9.775518896992725e-06,1.0840681947566896e-05
14,6666,303,27,1.1207514667400467e-05,9.323331265077142e-06,8.984133575472624e-06
14,6666,303,28,9.774869194873245e-06,8.494555846469328e-06,5.956411134797053e-06
14,6666,303,29,6.436650425993022e-06,6.787503428981168e-06,4.515734741035768e-06
14,6666,303,30,6.181600177844582e-06,4.711866720684164e-06,4.3974839644025716e-06
14,6666,303,31,4.636052748193045e-06,4.1710204041904506e-06,3.6068964506433115e-06
14,6666,303,32,3.9560938399454145e-06,3.446564000638056e-06,3.3044888936170852e-06
14,6666,303,33,3.908320535376742e-06,3.389112221131119e-06,2.393579671550084e-06
14,6666,303,34,2.555428018882146e-06,2.3412979939974975e-06,2.0017439814809966e-06
14,6666,303,35,2.2423660065251135e-06,1.9405999678860677e-06,1.4600137883651504e-06
14,6666,303,36,1.8964439410950498e-06,1.6941018989850713e-06,1.2881981909286886e-06
14,6666,303,37,1.6353648911593968e-06,1.4225794840796608e-06,1.1676421273390506e-06
14,6666,303,38,1.1694099442803732e-06,1.1368962240367362e-06,9.854430708650657e-07
14,6666,303,39,9.774963161576046e-07,9.745648582261876e-07,6.902202941404945e-07
14,6666,303,40,8.562578159291057e-07,8.47293966681722e-07,5.526313652130555e-07
14,6666,303,41,7.592983477476507e-07,6.878022656632288e-07,5.392889629533973e-07
14,6666,303,42,6.760259114247736e-07,6.653410705964587e-07,4.770171964558034e-07
14,6666,303,43,4.913035725733437e-07,5.23965370738835e-07,3.953908314088565e-07
14,6666,303,44,3.9103272347293725e-07,5.142808120503544e-07,3.151500234483545e-07
14,6666,303,45,3.506488722691538e-07,3.3759045408104485e-07,3.0382489139938115e-07
14,6666,303,46,3.210423343442183e-07,2.709004455149329e-07,2.8645622337565186e-07
14,6666,303,47,3.1715295703555853e-07,2.3535433088851235e-07,2.704513715222383e-07
14,6666,303,48,3.0466602765576e-07,1.9989611906852006e-07,1.8996233788690196e-07
14,6666,303,49,2.2155901213670254e-07,1.8209394918568608e-07,1.823615505350265e-07
14,6666,303,50,1.7770221895195577e-07,1.59332772177823e-07,1.695671916722245e-07
14,6666,303,51,1.6458830326105522e-07,1.3421004803942094e-07,1.1606393263372008e-07
14,6666,303,52,1.5344113932831e-07,1.256420517595275e-07,8.188828042953376e-08
14,6666,303,53,1.4675615804623681e-07,1.2011276855882754e-07,7.340351272554438e-08
14,6666,303,54,9.066589920536661e-08,7.671028692885955e-08,7.226238386903429e-08
14,6666,303,55,8.516674904987657e-08,6.805322104940999e-08,5.570158502875357e-08
14,6666,303,56,7.44339123085495e-08,6.350924004679479e-08,5.415126595986338e-08
14,6666,303,57,6.945510642361111e-08,5.356308900522962e-08,4.135692136769952e-08
14,6666,303,58,5.6194430265771534e-08,4.7269930957047396e-08,3.678090498266355e-08
14,6666,303,59,4.908863771185326e-08,3.852458626827638e-08,3.053996288147549e-08
14,6666,303,60,3.7933638014982925e-08,3.6286543709055134e-08,2.891215381330211e-08
14,6666,303,61,3.157288417060638e-08,3.455732116763835e-08,2.5026081042238656e-08
14,6666,303,62,2.4208864527630274e-08,2.996824713528934e-08,2.368549802839933e-08
14,6666,303,63,2.3340241269745613e-08,2.4209572045709758e-08,1.8568605470724332e-08
14,6666,303,64,2.325233349311455e-08,1.948726294012502e-08,1.639212183444991e-08
14,6666,303,65,1.6321800718758742e-08,1.6948377324073424e-08,1.2487031509694446e-08
14,6666,303,66,1.3698205083205145e-08,1.607660358759766e-08,8.947759305477007e-09
14,6666,303,67,1.3239718088731654e-08,1.2014249252635576e-08,8.14439964063505e-09
14,6666,303,68,1.1855094687891507e-08,1.1723331833395248e-08,6.5859065919957275e-09
14,6666,303,69,9.526664502392518e-09,1.0611287821985674e-08,5.983426883884821e-09
14,6666,303,70,7.10391112286454e-09,8.36928366920503e-09,5.555144466788547e-09
14,6666,303,71,6.751302533430909e-09,6.6308331792305715e-09,4.550191043960691e-09
14,6666,303,72,6.748053970557609e-09,5.117530662612364e-09,4.3054823734347615e-09
14,6666,303,73,5.2854237982253064e-09,4.969697042850139e-09,3.847739795728426e-09
14,6666,303,74,4.498777374190921e-09,4.5653661370530335e-09,3.2047148692636142e-09
14,6666,303,75,3.5193088493675666e-09,4.07022774193858e-09,2.4289143802676803e-09
14,6666,303,76,2.8131796253377758e-09,3.6517709499020903e-09,2.1313544380930364e-09
14,6666,303,77,2.68846622281311e-09,3.193939146955994e-09,1.9478207248890348e-09
14,6666,303,78,2.4690348055081626e-09,2.735271562499021e-09,1.5995450672158779e-09
14,6666,303,79,2.0300769037073945e-09,2.56625963806752e-09,1.380235150910692e-09
14,6666,303,80,1.771677492619143e-09,1.9904014968815917e-09,1.0741107740748357e-09
14,6666,303,81,1.703711547106255e-09,1.8692960309912457e-09,9.991353560014393e-10
14,6666,303,82,1.3661707962245846e-09,1.7745362305777971e-09,8.569775197535306e-10
14,6666,303,83,1.1994472761572867e-09,1.4049282645863111e-09,7.782273358257519e-10
14,6666,303,84,1.0890669837609132e-09,1.2389619173885376e-09,6.259769306024502e-10
14,6666,303,85,8.675609581542181e-10,1.038605022046268e-09,5.768820230238264e-10
14,6666,303,86,5.734429808110887e-10,7.464123278353456e-10,4.163663081262349e-10
14,6666,303,87,4.983757434792545e-10,5.824098333050094e-10,3.6216049992443604e-10
14,6666,303,88,4.4823714492103206e-10,4.814935651546139e-10,3.0521274210705073e-10
14,6666,303,89,4.139488121146215e-10,4.4007404748599707e-10,2.4922129501494283e-10
14,6666,303,90,3.371367679559796e-10,4.3291574884104017e-10,2.40787384854827e-10
14,6666,303,91,3.0788588931467694e-10,3.2544453290941376e-10,1.9197011227018358e-10
14,6666,303,92,2.729457885591799e-10,3.1906819186952633e-10,1.3532730322600189e-10
14,6666,303,93,2.4178672259876565e-10,2.5875419335643135e-10,1.134939866322614e-10
14,6666,303,94,1.52997992249176e-10,2.2188745897854473e-10,9.259639601943263e-11
14,6666,303,95,1.3416020704847005e-10,1.5900598679233493e-10,8.884134190818333e-11
14,6666,303,96,1.3223348636677835e-10,1.326758088948922e-10,5.897302686884351e-11
14,6666,303,97,8.228420840564533e-11,1.2215846436020824e-10,5.465716715946508e-11
14,6666,303,98,8.168027819254692e-11,9.153123747426035e-11,4.245343522966392e-11
14,6666,303,99,6.741749940097266e-11,7.84420282474133e-11,3.9821111055590304e-11
14,6666,303,100,6.30383408606966e-11,7.307108112901488e-11,3.356280704435944e-11
14,6666,303,101,4.676598972839088e-11,5.07921692634792e-11,2.7882906781621804e-11
14,6666,303,102,4.532894684774539e-11,4.9668561464897216e-11,1.9740342881322668e-11
14,6666,303,103,3.688966049712985e-11,3.983324224349527e-11,1.7685194493427944e-11
14,6666,303,104,2.969307622765452e-11,2.9737061246718594e-11,1.0770168859543625e-11
14,6666,303,105,2.528348229749404e-11,2.575246630911943e-11,9.597389729527225e-12
14,6666,303,106,1.4004321155204803e-11,1.724878830836512e-11,7.732004298544814e-12
14,6666,303,107,1.1582087920801948e-11,1.6012212188306214e-11,5.253412443135479e-12
14,6666,303,108,7.949361137815179e-12,1.4109756172827498e-11,4.629583155485465e-12
14,6666,303,109,6.531879577111157e-12,1.0140745012730667e-11,3.72775160587942e-12
14,6666,303,110,4.6321654521573345e-12,9.554587762806705e-12,3.591691654140684e-12
14,6666,303,111,3.503842654911294e-12,8.052952263321502e-12,3.0122676584328934e-12
14,6666,303,112,3.4871694887295443e-12,5.175036038077022e-12,1.4800826750995614e-12
14,6666,303,113,2.4650531613682223e-12,2.899990381478338e-12,1.2002117148181795e-12
14,6666,303,114,2.3927964806127166e-12,2.6782130955633565e-12,1.056390556921291e-12
14,6666,303,115,9.5798682483215e-13,1.6384618176766854e-12,8.960943461238879e-13
14,6666,303,116,6.568851865110825e-13,1.3865704097012706e-12,6.137393057286089e-13
14,6666,303,117,5.926126802366299e-13,7.361799047153246e-13,4.126677059509675e-13
14,6666,303,118,4.751023219170887e-13,6.523857502278845e-13,3.0568913634099313e-13
14,6666,303,119,2.790855485679165e-13,2.7381662145791165e-13,2.3554320104543013e-13
14,6666,303,120,1.4432524054379517e-13,2.185310692694668e-13,1.2750925976764554e-13
14,6666,303,121,1.3143342674241015e-13,1.1928483601077535e-13,7.742958807658076e-14
14,6666,303,122,8.96167219560552e-14,1.0757254322210445e-13,6.653146760924981e-14
14,6666,303,123,6.835280134153306e-14,8.717905851356125e-14,2.409044458441791e-14
14,6666,303,124,4.059774017481757e-14,7.063414856641721e-14,9.34214920080173e-15
14,6666,303,125,1.522764643275368e-14,2.935483110652127e-14,7.61193296222775e-15
14,6666,303,126,3.6852336275048135e-15,1.0884640268307967e-14,2.6686905161743976e-15
14,6666,303,127,9.999999999999987e-16,2.4576848120997723e-15,9.999999999999987e-16
14,6666,303,128,9.999999999999987e-16,9.99999999999999e-16,9.999999999999987e-16
14,6666,404,1,0.855740768523122,0.856728595405293,0.8558660268886303
14,6666,404,2,0.0837856863463548,0.0830466114116377,0.0839767521694582
14,6666,404,3,0.02553612684662728,0.02547888296667844,0.025652486146320583
14,6666,404,4,0.01764601532669152,0.01759176956479299,0.01770018948886299
14,6666,404,5,0.005392225057228626,0.005208954363554148,0.005350814349305568
14,6666,404,6,0.003766884600188181,0.00375587066820999,0.003775541388554788
14,6666,404,7,0.002354800347831296,0.002427070524012837,0.0022635228040727043
14,6666,404,8,0.0014877955044028445,0.0014984399769199866,0.001366911481095879
14,6666,404,9,0.0011243856653206628,0.0011274869666161769,0.001144671487259521
14,6666,404,10,0.0007758121599938067,0.0008117344326778145,0.0007135503484111385
14,6666,404,11,0.0005773691114636645,0.0005999935985845194,0.0005693889032116567
14,6666,404,12,0.0004309392920712557,0.00039771669296784614,0.000367395119639365
14,6666,404,13,0.00038767567090832697,0.0003606637241249055,0.0003457881139114446
14,6666,404,14,0.00025476587209171303,0.00023166401953130463,0.00026119796191646614
14,6666,404,15,0.000193436842297444,0.0002165403971299159,0.0001752175242305267
14,6666,404,16,0.00011884479275530104,0.00012294849343878563,0.000100706907084221
14,6666,404,17,8.418435559069592e-05,7.167593601564194e-05,8.49915621653321e-05
14,6666,404,18,7.296669169008271e-05,5.662496704228418e-05,5.584546414063948e-05
14,6666,404,19,3.80634243849604e-05,4.6199580512098396e-05,3.8403234937239766e-05
14,6666,404,20,3.479150773599698e-05,3.9652655818839914e-05,3.023576310609665e-05
14,6666,404,21,3.382272931518938e-05,2.883662994696847e-05,2.4167709993076037e-05
14,6666,404,22,2.641898251975701e-05,2.86846625531919e-05,2.232259319378261e-05
14,6666,404,23,2.6141975177210097e-05,2.2030458212656367e-05,2.111874601246828e-05
14,6666,404,24,1.9651225132109697e-05,1.8525280596164796e-05,1.8568814745007587e-05
14,6666,404,25,1.5263302498995236e-05,1.611289152290669e-05,1.2886889512232067e-05
14,6666,404,26,1.2568849615991534e-05,1.0989332354520345e-05,1.0987388723940759e-05
14,6666,404,27,1.1207514667400467e-05,1.0308365030285953e-05,9.448915830842491e-06
14,6666,404,28,9.774869194873245e-06,7.54709097945996e-06,7.46039722048967e-06
14,6666,404,29,6.436650425993022e-06,5.609679399535149e-06,5.165426195666478e-06
14,6666,404,30,6.181600177844582e-06,5.213409026687578e-06,4.452555331579763e-06
14,6666,404,31,4.636052748193045e-06,4.9461693151824246e-06,3.9866926355580956e-06
14,6666,404,32,3.9560938399454145e-06,3.583292740397646e-06,3.972132422017468e-06
14,6666,404,33,3.908320535376742e-06,2.3744615100859305e-06,2.812258125125807e-06
14,6666,404,34,2.555428018882146e-06,2.3671787266349343e-06,2.2675724753661824e-06
14,6666,404,35,2.2423660065251135e-06,2.115631687762046e-06,1.6969095527019603e-06
14,6666,404,36,1.8964439410950498e-06,1.8430326820502142e-06,1.4040473274438671e-06
14,6666,404,37,1.6353648911593968e-06,1.2940308763028829e-06,1.270294549928091e-06
14,6666,404,38,1.1694099442803732e-06,1.1528802614581985e-06,1.205306335580531e-06
14,6666,404,39,9.774963161576046e-07,1.1046620791257897e-06,8.593025535047636e-07
14,6666,404,40,8.562578159291057e-07,7.938293014647306e-07,7.0512126062205e-07
14,6666,404,41,7.592983477476507e-07,7.103717679198832e-07,5.304057899611221e-07
14,6666,404,42,6.760259114247736e-07,6.527266105815787e-07,4.0178625151483436e-07
14,6666,404,43,4.913035725733437e-07,5.956234037678657e-07,3.2737592639567747e-07
14,6666,404,44,3.9103272347293725e-07,5.650721565937506e-07,2.883782152788113e-07
14,6666,404,45,3.506488722691538e-07,4.4979171495994697e-07,2.5624669962339515e-07
14,6666,404,46,3.210423343442183e-07,4.1784796291772364e-07,2.2386735237857035e-07
14,6666,404,47,3.1715295703555853e-07,3.604364375566193e-07,2.2020057149846593e-07
14,6666,404,48,3.0466602765576e-07,2.5001899489069545e-07,1.8665146719077153e-07
14,6666,404,49,2.2155901213670254e-07,2.0860492813304996e-07,1.5414215190410515e-07
14,6666,404,50,1.7770221895195577e-07,1.9638390987759054e-07,1.4339692474709787e-07
14,6666,404,51,1.6458830326105522e-07,1.6459250033052706e-07,1.2664466571379494e-07
14,6666,404,52,1.5344113932831e-07,1.2699331515887075e-07,1.1107918395509147e-07
14,6666,404,53,1.4675615804623681e-07,1.2299962799408745e-07,1.1027768117907692e-07
14,6666,404,54,9.066589920536661e-08,7.659952245731393e-08,7.674449879028387e-08
14,6666,404,55,8.516674904987657e-08,7.118918408736626e-08,6.590496883368324e-08
14,6666,404,56,7.44339123085495e-08,7.022523133034188e-08,6.112305933839546e-08
14,6666,404,57,6.945510642361111e-08,5.982341180987875e-08,5.301965377188064e-08
14,6666,404,58,5.6194430265771534e-08,5.678621760585529e-08,3.783681923719619e-08
14,6666,404,59,4.908863771185326e-08,4.737547443639548e-08,3.5954807318248716e-08
14,6666,404,60,3.7933638014982925e-08,4.3527721960479774e-08,2.759769767055717e-08
14,6666,404,61,3.157288417060638e-08,3.5095913257585645e-08,2.7169531773746436e-08
14,6666,404,62,2.4208864527630274e-08,2.39969253127298e-08,2.288987776607926e-08
14,6666,404,63,2.3340241269745613e-08,2.0339038627171285e-08,1.546924658310184e-08
14,6666,404,64,2.325233349311455e-08,1.943200770966719e-08,1.4291669374605375e-08
14,6666,404,65,1.6321800718758742e-08,1.9228989984558116e-08,1.1386387074507992e-08
14,6666,404,66,1.3698205083205145e-08,1.5756758664704217e-08,1.1154199168614667e-08
14,6666,404,67,1.3239718088731654e-08,1.4491050018907876e-08,9.017620732500427e-09
14,6666,404,68,1.1855094687891507e-08,9.980074107247043e-09,8.802195315560565e-09
14,6666,404,69,9.526664502392518e-09,8.46249059286658e-09,7.057654498607601e-09
14,6666,404,70,7.10391112286454e-09,7.732401875919509e-09,5.927013030105998e-09
14,6666,404,71,6.751302533430909e-09,7.692400785165284e-09,5.240141436051175e-09
14,6666,404,72,6.748053970557609e-09,6.092475012450424e-09,3.5753122897338325e-09
14,6666,404,73,5.2854237982253064e-09,5.579552318872828e-09,3.5506836603023616e-09
14,6666,404,74,4.498777374190921e-09,5.251618811025951e-09,2.65172287951492e-09
14,6666,404,75,3.5193088493675666e-09,3.8656359575985335e-09,2.2726972395046792e-09
14,6666,404,76,2.8131796253377758e-09,3.696523816060858e-09,1.9576805131271557e-09
14,6666,404,77,2.68846622281311e-09,2.66607263947637e-09,1.9255093411156572e-09
14,6666,404,78,2.4690348055081626e-09,2.0089831814559437e-09,1.564322209000656e-09
14,6666,404,79,2.0300769037073945e-09,1.903882658410587e-09,1.2814264249441255e-09
14,6666,404,80,1.771677492619143e-09,1.410819556964396e-09,1.0104353455495984e-09
14,6666,404,81,1.703711547106255e-09,1.2497792817270713e-09,9.435831983727611e-10
14,6666,404,82,1.3661707962245846e-09,1.038534370470189e-09,9.167539524128781e-10
14,6666,404,83,1.1994472761572867e-09,9.427446364109224e-10,7.62133414858755e-10
14,6666,404,84,1.0890669837609132e-09,8.0461602072002e-10,6.293096979461617e-10
14,6666,404,85,8.675609581542181e-10,8.017959243365751e-10,5.814713479656117e-10
14,6666,404,86,5.734429808110887e-10,6.241452886322094e-10,4.687255246126207e-10
14,6666,404,87,4.983757434792545e-10,5.758685925550772e-10,4.499276386389385e-10
14,6666,404,88,4.4823714492103206e-10,3.777912875791847e-10,3.607507958864293e-10
14,6666,404,89,4.139488121146215e-10,3.4552751641192016e-10,3.0217729655289727e-10
14,6666,404,90,3.371367679559796e-10,3.287388572604936e-10,2.8867780384449597e-10
14,6666,404,91,3.0788588931467694e-10,2.936228689568234e-10,2.772117210612401e-10
14,6666,404,92,2.729457885591799e-10,2.7703643955447496e-10,1.8096374768632934e-10
14,6666,404,93,2.4178672259876565e-10,2.571104623847895e-10,1.555360745493921e-10
14,6666,404,94,1.52997992249176e-10,2.0674651626439586e-10,1.222353078829367e-10
14,6666,404,95,1.3416020704847005e-10,1.5544401123728901e-10,1.083903339784664e-10
14,6666,404,96,1.3223348636677835e-10,1.2435978600181144e-10,7.494350243984501e-11
14,6666,404,97,8.228420840564533e-11,1.1565209942605115e-10,6.982535074767211e-11
14,6666,404,98,8.168027819254692e-11,1.0472782979334813e-10,5.5038117546192545e-11
14,6666,404,99,6.741749940097266e-11,1.0373486237701229e-10,5.220118405052093e-11
14,6666,404,100,6.30383408606966e-11,4.867724564342966e-11,3.822020886252543e-11
14,6666,404,101,4.676598972839088e-11,4.389546009890675e-11,3.7109267445491566e-11
14,6666,404,102,4.532894684774539e-11,3.032138325866731e-11,2.861466361451866e-11
14,6666,404,103,3.688966049712985e-11,2.7346755319913674e-11,1.6566223489064668e-11
14,6666,404,104,2.969307622765452e-11,2.2289988797530812e-11,1.4061486352470043e-11
14,6666,404,105,2.528348229749404e-11,2.1778542513372906e-11,1.1499781316781372e-11
14,6666,404,106,1.4004321155204803e-11,2.0340191793700217e-11,1.0506621917103363e-11
14,6666,404,107,1.1582087920801948e-11,1.3919351267440855e-11,7.213238297544354e-12
14,6666,404,108,7.949361137815179e-12,1.310269292198967e-11,6.814143367165323e-12
14,6666,404,109,6.531879577111157e-12,1.0718030405367838e-11,6.63401868151568e-12
14,6666,404,110,4.6321654521573345e-12,8.410556544889479e-12,3.126581478670033e-12
14,6666,404,111,3.503842654911294e-12,6.273115506428246e-12,2.882275526503838e-12
14,6666,404,112,3.4871694887295443e-12,5.0910358035441584e-12,1.913241997098574e-12
14,6666,404,113,2.4650531613682223e-12,3.830160527354436e-12,1.19188979546406e-12
14,6666,404,114,2.3927964806127166e-12,2.505823139447285e-12,1.1494820003970578e-12
14,6666,404,115,9.5798682483215e-13,1.2610004305989592e-12,6.94867688699397e-13
14,6666,404,116,6.568851865110825e-13,1.1230054522310051e-12,6.801876255808978e-13
14,6666,404,117,5.926126802366299e-13,7.432272448773799e-13,4.510984083721321e-13
14,6666,404,118,4.751023219170887e-13,6.835188033139034e-13,3.233718450777176e-13
14,6666,404,119,2.790855485679165e-13,4.5254595379921426e-13,1.5197120401037348e-13
14,6666,404,120,1.4432524054379517e-13,4.3011791055548523e-13,1.4184404356913097e-13
14,6666,404,121,1.3143342674241015e-13,3.495529130670075e-13,7.000516472879006e-14
14,6666,404,122,8.96167219560552e-14,1.4498237296567296e-13,4.894952672659471e-14
14,6666,404,123,6.835280134153306e-14,1.1512544489266902e-13,2.0088556416841594e-14
14,6666,404,124,4.059774017481757e-14,1.0814199214122682e-13,1.7515416137199896e-14
14,6666,404,125,1.522764643275368e-14,2.1058526673432993e-14,1.1677044285538723e-14
14,6666,404,126,3.6852336275048135e-15,1.2949223985250742e-14,2.789663026653097e-15
14,6666,404,127,9.999999999999987e-16,5.454313403889133e-15,9.999999999999985e-16
14,6666,404,128,9.999999999999987e-16,1.0138927620069468e-15,9.999999999999985e-16
14,6666,505,1,0.855740768523122,0.8565492442812304,0.8561868083848374
14,6666,505,2,0.0837856863463548,0.08329006594265971,0.08382952976539187
14,6666,505,3,0.02553612684662728,0.025562004041061615,0.02564613839703329
14,6666,505,4,0.01764601532669152,0.0175713341772864,0.017776485104372332
14,6666,505,5,0.005392225057228626,0.00529415747767624,0.0053419434539358915
14,6666,505,6,0.003766884600188181,0.003826192022980895,0.0037765585796145735
14,6666,505,7,0.002354800347831296,0.0024110552180463597,0.002212860758212957
14,6666,505,8,0.0014877955044028445,0.0014193882528306997,0.0013039317908177714
14,6666,505,9,0.0011243856653206628,0.0011057876799373167,0.0010976031968903623
14,6666,505,10,0.0007758121599938067,0.0007290009185752925,0.000688158239045343
14,6666,505,11,0.0005773691114636645,0.0005794610255059618,0.0005713752865458831
14,6666,505,12,0.0004309392920712557,0.0004015135891931633,0.00037356587154750264
